time,title,intro
2015-05-26 10:46,暨珠创行团队前往珠海小林小学宣讲鹤舞知识,"    5月22日下午，暨南大学珠海校区创行团队奔赴珠海市金湾区小林实验小学，给四年级的四个班，共204位同学带来了“鹤舞升平”——珠海市非物质文化遗产进校园之三灶鹤舞知识宣讲活动。
    5月的珠海阴雨绵绵，创行团队一行11人仍然准时到达了小林实验小学。在简单的自我介绍后，“小老师&rdq…"
,,
2015-05-18 11:11,世界那么大，一起来看看？, 5月11日晚，“暨南梦·人文行：世界文化之旅”决赛在珠海校区学生活动中心成功举行，现场笑声连连，精彩不断。
2015-05-15 10:57,闪耀在暨南园的“星星”,“5A卓越引领计划”积极配合我校“宁静致远”工程实施，成为了学生学习的“第二课堂”，共表彰了20个“5A卓越班集体”，10名“暨南好班长”，300名“优秀学子奖励计划”标兵奖获得者。
2015-05-15 10:57,闪耀在暨南园的“星星”,“5A卓越引领计划”积极配合我校“宁静致远”工程实施，成为了学生学习的“第二课堂”，共表彰了20个“5A卓越班集体”，10名“暨南好班长”，300名“优秀学子奖励计划”标兵奖获得者。
2015-05-13 13:32,暨珠Gobay——电子产品购物新体验,“Gobay”是暨南大学珠海校区首个线上全面电子产品店，是由电气信息学院13级学生司武洋创建。谈及“Gobay”，司武洋充满信心，这一切是源于他平日的学习与沉淀。
2015-05-06 15:39,南校区师生“晨跑夜跑”有了新路线,"    4月30日下午，南校区“五一”环校跑活动在五洲广场拉开帷幕，刘洁生副校长和近百名师生一同参加了活动。 
    刘洁生表示，开展环校跑活动的主要目的是丰富校园生活，大力推动全民健康活动的广泛开展，强健师生体魄，增强集体凝聚力，弘扬暨南人自强不息、开拓进取精神。随后，刘洁生带领师生们沿着&ldquo…"
2015-04-27 10:23,暨南有寻觅你的目光：同窗解密你不知道的汪国真,"    2015年4月26日，凌晨两点十分，著名诗人汪国真因肝癌于北京逝世。
    1978年秋季，汪国真入读暨南大学中文系。也是在暨大，汪国真发表自己的“处女作”，从此开启了自己的“诗歌路”。
    2006年，暨大百年校庆时，他不仅接受了校庆电视专题片《百年暨南》的采访，参加了庆典活动，还为精心…"
2015-04-21 11:37,暨大学子“新女神”蔡洁闪耀香港电影金像奖红毯,"     第三十四届香港电影金像奖19日晚于香港文化中心落幕，除星光熠熠的最佳男女演员奖外，代表“新女神”的最佳新演员奖也备受关注。艺术学院影视系2011届毕业生蔡洁凭借电影《人间小团圆》中小护士一角的优秀表现获最佳新演员奖提名。

（《人间小团圆》剧照）
    蔡洁2011年毕业于暨南大学艺术学院影视…"
,,
2015-04-21 08:36,进取之星黎广志 ：香港少年的逆袭之路,"    黎广志是典型的香港男生，T恤加牛仔裤，笑容腼腆，还有不甚标准的普通话。“我的普通话已经好了很多，现在能正常跟别人交流了。但是大一刚来的时候，既说不好也听不懂，日子真的很难过。”黎广志笑着说。

进取之星合影（后排左二为黎广志）
   从学渣成长为学霸
    黎广志是以港澳台免试招生的形式入…"
2015-04-13 11:38,“兵爽一夏”真人枪战在暨珠打响,"    雨夜漆黑，两队士兵在人迹鲜有的教学楼里来回穿梭。暗处，一名士兵扣下扳机，不远处另一名士兵头盔上的闪灯旋即熄灭，“You are LOST!”电子音在走廊中回响……你能想象吗？这一切，都发生在教学楼！
真人抢战 拼的是智力
    4月8日，暨南大学珠海校区创行团队（Enactus）主办的“兵爽…"
2015-04-03 09:12,生存大挑战：在陌生城市的36小时,"    收走你所有的钱财和证件，把你丢在陌生的城市，你的目的只有一个，那就是和队友一起生存下来，并赚足回学校的钱，限时36小时。你，能做到吗？
    3月22日，由暨南大学珠海校区创业实验室主办的“生存大挑战”落下帷幕，挑战者们伴着日暮的光辉回到校园，他们中间有三组队伍取得了令人惊讶的成绩：第十二…"
2015-04-01 16:37,老牌协会新突破：跑男进社团，娱乐健身一手抓,"    3月28日下午，顶着烈日，一群大学生在珠海校区来回奔跑呐喊，激情洋溢。一场别开生面的“Running Man”活动正式拉开了帷幕。
    本次“Running Man”活动由珠海校区篮球协会、健身协会主办，摄影协会协办，活动由翻卡牌、健身亮歌喉、篮球铁人赛以及RM&MONEY四个环节组成。活动要求以队伍…"
2015-03-31 10:45,黑白琴键上的追梦人,"
    在第23届“美国音乐公开赛”中，他一身黑西装搭配白衬衫，缓步走向钢琴，鞠躬，坐下，手指在黑白琴键上舞蹈，悠扬动听的旋律从指间倾泻而出。音起，是灵动的音符在指间翻飞；曲罢，是绕梁余音久久不散。这次比赛他获得了青年高级组第三名，中国作品高级组第一名的佳绩，成为我校钢琴表演专业首位获得国际…"
2015-03-29 21:37,暨南学子获《广州日报》“我的春节故事”优秀摄影奖,"    国际商学院2013级国际经济与贸易专业郝嘉奇同学获得《广州日报》“我的春节故事”摄影大赛优秀摄影奖。

（郝嘉奇同学的获奖作品）
    郝嘉奇的作品摄于大年初二，主体内容为外公外婆、爸妈互相搀扶的背影，一家人春节在安徽合肥一个公园游玩，展现了不可分割的亲情。
    3月28日，郝嘉奇赴广州领奖…"
2015-03-16 11:37,走进4.05的学霸世界,"    来自管理学院注册会计专业的周林同学，在大一第一学期就获得了GPA（平均绩点）4.05的好成绩。为此，新闻社对其进行了专访。
学霸外表：高绩点并非偶然
    与很多大学生不同，比起参加各种各样的社团活动，周林更喜欢读书。每一门课前，她都会先预习新内容，而课后，她也复习老师上课讲的内容。宿舍—图书馆&m…"
2015-03-10 18:07,这一天 女生都是女神,"    3月7日中午时分，珠海校区小罗马广场上，迎面走来的女生们穿着美丽，笑靥如花，身旁不时穿梭着骑着自行车的送花小分队。只要招招手，小分队便会停下将手中的花送上。因为，这一天，是女生节！
提早一天做女神
    女生节向来是颇受高校学生欢迎的节日。今年，珠海校区部分班级的男生们提早一天便给女生们过节，送上…"
2015-01-16 16:32,暨南园的“材子佳人”,    在12月26日结束的“5A卓越班集体”和“暨南好班长”评选中，2011级材料科学与工程、高分子材料与工程班（简称材料班）的“材子佳人”独领风骚，不仅班长陈睿鹏一马当先拿下“暨南好班长”，材料班也以第一名的成绩将“5A卓越班集体”称号收入囊中。寻访这些&ldquo…
2015-01-16 15:59,动力源自责任,"
    “把手上的每一件事做好，无论大小，那便是优秀。责任是我前进的最大动力。”李童被评为首届“暨南好班长”时如是说。
    李童，艺术学院2011级导演系学生，担任了三年班长。一个冬日下午，在静谧的小白楼里，我初次见到李童。憨憨的他有点呆萌。
一个好汉三个帮
    自入学以来，李童一直…"
2015-01-05 17:31,数字植物博物馆：把植物搬上屏幕,今年10月18日，在由教育部、科技部主办的第七届全国大学生创新创业年会上，我校“绿色家园”团队与来自全国近300所院校的240个项目同场竞技，最终获得十大“最佳创意项目”奖。
2014-12-24 09:42,对话南校区：校医室你知多少？,"    近日，冷空气一波又一波地来袭，南校区校医室接诊病例大幅上升。为此，记者对南校区校医室的医生们进行了采访，为同学们解答关于校医室就诊的疑问。

(南校区校医室）
    Q:同学们在什么时候来看病最合适？
    A：非急诊病患正常上班时间看病最为合适。虽然校医室24小时均有校医值班，但同学们普遍在中午和晚饭…"
,,
2014-12-19 11:28,公益出行你我共参与 维护自行车学生齐献计,"    10月下旬，南校区公益自行车正式投入使用。浩浩荡荡的骑车队伍是南校区每天最靓丽的一道风景。
    随着南校区设施的日益完善，学校为了更好的方便同学们的出行，免费提供的自行车已经从当初的150辆增加到了250辆。
    可是，与此同时，校园骑车也出现了一些不文明的行为，许多自行车都遭到了不同程度的破损。为此…"
,,
2014-12-05 21:34,不只是“吃”这么简单,"    对于刚刚结束高中生活的“小苹果”们来说，下晚课后约三五好友，奔赴食堂，共享宵夜是一种别样又新鲜的体验。近日，南校区食堂更新了宵夜菜式，陆续推送各地特色美食，既满足了“小苹果”们对美味的追求，也为他们提供了一个聚会和社团活动的最佳场所。
我的宵夜我做主
    暨南学子们来自世界…"
,,
,,
2014-11-27 12:00,国际健将级女子三级跳运动员李艳梅：是比赛就要认真对待,"    11月21日下午，第四十一届校运会正火热开展，记者早早来到旭日运动场等候李艳梅的到来。
    李艳梅是经济学院国际贸易专业一名研二学生，也是国际健将级女子三级跳运动员。今年校运会她一人包揽了三个项目：女子跳高、女子三级跳远和女子400米接力赛。

（李艳梅参加女子跳高）   
“参加跳高比赛和400米接…"
,,
,,
2014-11-21 10:24,学经济的新闻人 政经班的“小公主”,"    “这不是我们班的合照吗？”一位校友刚来到经济学院门口，就看到海报栏上的老照片，她很快就找到了当年的自己。这个身穿白色小西服，蓝色长裤，留着短发，时髦而不失大气的女士就是关雅文，经济学院政治经济学专业84届校友、广州日报社副总编辑关雅文。
“梦想开始的地方”——缘起经…"
